routine	key	size	epopenblas-omp1	epopenblas-omp4	parallel-blas-omp1	parallel-blas-omp4	migrated-serial	mig_par_omp1	mig_par_omp4	mig_ep_omp1	mig_ep_omp4
ygemmtr	UCN	64	2.7561	2.8846	2.9070	2.6125	2.9207	2.9207	2.8500	2.7483	2.9194
ygemmtr	UCN	128	2.7819	1.3787	2.9423	2.8204	2.9514	2.9514	2.9366	2.8868	2.9484
ygemmtr	UCN	256	2.9609	2.1396	2.9704	2.8564	2.9654	2.9654	2.9164	2.9630	2.9690
ygemmtr	UCN	512	2.9517	2.6326	2.9555	2.9011	2.9503	2.9503	2.9573	2.9430	2.9392
ygemmtr	UCT	64	2.7398	2.8047	2.7102	2.6115	2.6988	2.6988	2.8638	2.7265	2.8180
ygemmtr	UCT	128	2.0419	2.1578	2.1360	2.1037	2.1383	2.1383	2.0850	2.1306	2.1479
ygemmtr	UCT	256	2.1329	2.1258	2.1276	2.0765	2.1171	2.1171	2.1234	2.1283	2.1245
ygemmtr	UCT	512	2.1054	2.1163	2.0929	2.0577	2.0740	2.0740	2.0763	2.0877	2.0915
ygemmtr	UNC	64	1.7613	1.9815	2.4010	2.1933	2.5862	2.5862	2.5293	2.5763	2.5793
ygemmtr	UNC	128	1.9986	2.0504	2.4690	2.3988	2.6445	2.6445	2.5961	2.6388	2.6353
ygemmtr	UNC	256	2.0869	2.0817	2.5223	2.4931	2.7035	2.7035	2.7018	2.7130	2.6971
ygemmtr	UNC	512	2.0367	2.0558	2.4736	2.4106	2.6393	2.6393	2.6380	2.6460	2.6594
ygemmtr	UNN	64	1.9340	1.9141	2.3291	2.1789	2.3899	2.3899	2.3804	2.3702	2.3922
ygemmtr	UNN	128	2.0886	1.1353	2.5671	2.4794	2.5432	2.5432	2.5181	2.5028	2.5234
ygemmtr	UNN	256	2.1051	1.6272	2.6015	2.5679	2.6096	2.6096	2.6144	2.6129	2.5910
ygemmtr	UNN	512	2.0839	1.9052	2.5773	2.5515	2.5871	2.5871	2.6011	2.6074	2.6078
ygemmtr	UNT	64	2.0223	2.0119	2.4951	2.2769	2.5734	2.5734	2.5672	2.5686	2.5728
ygemmtr	UNT	128	2.0667	2.0652	2.5567	2.4969	2.6003	2.6003	2.6410	2.6467	2.5912
ygemmtr	UNT	256	2.0948	2.0902	2.6086	2.5532	2.6743	2.6743	2.6188	2.6706	2.6982
ygemmtr	UNT	512	2.0533	2.0397	2.5687	2.5100	2.6509	2.6509	2.6342	2.6500	2.6424
ygemmtr	UTC	64	2.6349	2.8622	2.8681	2.6178	2.8466	2.8466	2.8776	2.5921	2.7648
ygemmtr	UTC	128	2.1761	2.1897	2.1130	2.0323	2.1333	2.1333	2.1390	2.1292	2.1280
ygemmtr	UTC	256	2.1779	2.1977	2.1092	2.0677	2.0923	2.0923	2.1144	2.0816	2.1142
ygemmtr	UTC	512	2.1666	2.1560	2.0690	2.0198	2.0822	2.0822	2.0781	2.0828	2.0901
ygemmtr	UTN	64	3.1336	3.1393	3.1593	2.8126	3.1785	3.1785	3.1641	3.1401	3.1726
ygemmtr	UTN	128	3.1742	1.4099	3.2010	3.0578	3.1995	3.1995	3.1929	3.1923	3.1886
ygemmtr	UTN	256	3.2209	2.2679	3.2212	3.1678	3.2328	3.2328	3.2273	3.2366	3.2131
ygemmtr	UTN	512	3.2024	2.8462	3.2011	3.0898	3.2059	3.2059	3.1876	3.1996	3.1936
ygemmtr	UTT	64	2.9055	2.9271	2.9353	2.7528	3.0408	3.0408	3.1570	2.9847	2.8675
ygemmtr	UTT	128	2.2115	2.2185	2.1795	2.1276	2.2265	2.2265	2.2241	2.2272	2.2321
ygemmtr	UTT	256	2.2013	2.1679	2.1718	2.1157	2.2133	2.2133	2.1998	2.2071	2.1994
ygemmtr	UTT	512	2.1680	2.1721	2.1217	2.0714	2.1749	2.1749	2.1721	2.1825	2.1733
ygemv	C	128	2.8246	1.6690	2.9538	1.6834	2.9503	2.9503	2.9385	2.8207	2.9413
ygemv	C	256	2.7287	2.4763	2.9480	2.4823	2.9159	2.9159	2.9835	2.9101	2.9877
ygemv	C	512	2.8990	2.7145	2.9117	2.7628	2.9153	2.9153	2.8854	2.8898	2.9053
ygemv	C	1024	2.4610	2.4232	2.4505	2.4238	2.4553	2.4553	2.4704	2.2589	2.4720
ygemv	C	2048	2.4617	2.4297	2.4442	2.4200	2.4455	2.4455	2.4427	2.4198	2.4390
ygemv	C/x-1	128	2.9352	2.9458	2.9920	2.9716	2.9457	2.9457	2.9106	2.7611	2.9461
ygemv	C/x-1	256	2.9830	2.9856	2.9962	3.0145	2.9728	2.9728	2.9815	2.9670	2.9746
ygemv	C/x-1	512	2.7916	2.9133	2.9209	2.9396	2.7676	2.7676	2.8859	2.8619	2.9157
ygemv	C/x-1	1024	2.4519	2.4512	2.4719	2.4467	2.4542	2.4542	2.4612	2.4347	2.4529
ygemv	C/x-1	2048	2.4117	2.4481	2.3875	2.4540	2.3725	2.3725	2.4336	2.4237	2.4355
ygemv	C/x-1/y-1	128	2.9446	2.8346	2.9835	2.9263	2.9354	2.9354	2.8809	2.9341	2.9022
ygemv	C/x-1/y-1	256	2.9816	2.9898	3.0188	2.8676	2.9541	2.9541	2.9669	2.9602	2.9406
ygemv	C/x-1/y-1	512	2.9093	2.9077	2.9106	2.9525	2.8860	2.8860	2.8785	2.8931	2.8918
ygemv	C/x-1/y-1	1024	2.4559	2.4624	2.4701	2.4693	2.4515	2.4515	2.4511	2.4461	2.4287
ygemv	C/x-1/y-1	2048	2.4336	2.4461	2.3847	2.4361	2.3776	2.3776	2.4279	2.4060	2.4440
ygemv	C/x-1/y2	128	2.8680	2.8501	2.8495	2.9756	2.9031	2.9031	2.9445	2.8742	2.9351
ygemv	C/x-1/y2	256	2.9339	2.6697	3.0144	3.0283	2.9733	2.9733	2.9702	2.9328	2.6586
ygemv	C/x-1/y2	512	2.8827	2.9317	2.9542	2.8145	2.8619	2.8619	2.8813	2.9051	2.6249
ygemv	C/x-1/y2	1024	2.4565	2.4652	2.4678	2.4160	2.4499	2.4499	2.4402	2.4569	2.4580
ygemv	C/x-1/y2	2048	2.4084	2.4412	2.3950	2.4499	2.3763	2.3763	2.4204	2.4231	2.4420
ygemv	C/x2	128	2.9267	2.9392	2.8465	2.9874	2.8168	2.8168	2.9142	2.8740	2.9251
ygemv	C/x2	256	2.9776	2.9863	3.0313	2.9686	2.9814	2.9814	2.8694	2.9600	2.8680
ygemv	C/x2	512	2.8656	2.7967	2.9361	2.8661	2.8944	2.8944	2.8708	2.8707	2.8837
ygemv	C/x2	1024	2.4336	2.4503	2.4580	2.4680	2.4466	2.4466	2.4496	2.4466	2.4571
ygemv	C/x2	2048	2.3971	2.3896	2.4383	2.4102	2.4123	2.4123	2.4159	2.3969	2.4115
ygemv	C/x2/y-1	128	2.9393	2.9409	2.9411	2.9869	2.8737	2.8737	2.9343	2.9408	2.9349
ygemv	C/x2/y-1	256	2.9873	2.9881	3.0264	3.0208	2.9828	2.9828	2.8894	2.9783	2.9770
ygemv	C/x2/y-1	512	2.8545	2.8375	2.6904	2.9230	2.4416	2.4416	2.8697	2.8449	2.8654
ygemv	C/x2/y-1	1024	2.3786	2.4549	2.2749	2.4664	2.4422	2.4422	2.4405	2.3944	2.4514
ygemv	C/x2/y-1	2048	2.4140	2.4211	2.3821	2.4200	2.3660	2.3660	2.4053	2.3980	2.4100
ygemv	C/x2/y2	128	2.9168	2.9378	2.7673	2.9643	2.7749	2.7749	2.9336	2.9248	2.9335
ygemv	C/x2/y2	256	2.9515	2.6716	2.9634	3.0262	2.9130	2.9130	2.9540	2.9421	2.8344
ygemv	C/x2/y2	512	2.8960	2.9213	2.8012	2.9075	2.5572	2.5572	2.8731	2.8694	2.8996
ygemv	C/x2/y2	1024	2.4533	2.4568	2.4571	2.4684	2.4438	2.4438	2.4534	2.4325	2.4504
ygemv	C/x2/y2	2048	2.4220	2.4134	2.4115	2.4232	2.4257	2.4257	2.4096	2.4014	2.4102
ygemv	C/y-1	128	2.9217	2.9380	2.9348	2.9319	2.9406	2.9406	2.9498	2.9495	2.9400
ygemv	C/y-1	256	2.6932	2.9434	2.9800	2.9324	2.9886	2.9886	2.9851	2.9400	2.9884
ygemv	C/y-1	512	2.8870	2.9216	2.8347	2.8197	2.8362	2.8362	2.8997	2.8933	2.9011
ygemv	C/y-1	1024	2.3813	2.4165	2.4325	2.4711	2.4561	2.4561	2.4081	2.4587	2.4490
ygemv	C/y-1	2048	2.4110	2.4539	2.4452	2.4408	2.4368	2.4368	2.4517	2.4128	2.4556
ygemv	C/y2	128	2.9341	2.8333	2.6963	2.8799	2.9394	2.9394	2.8589	2.9303	2.8890
ygemv	C/y2	256	2.4684	2.9187	2.9845	2.9840	2.9727	2.9727	2.9492	2.5051	2.9899
ygemv	C/y2	512	2.7543	2.9101	2.9044	2.8833	2.9095	2.9095	2.8711	2.7921	2.9023
ygemv	C/y2	1024	2.4565	2.4454	2.4603	2.4511	2.4641	2.4641	2.4625	2.4665	2.4366
ygemv	C/y2	2048	2.4408	2.4587	2.4315	2.4588	2.4549	2.4549	2.4405	2.4527	2.4509
ygemv	N	128	2.0131	1.2894	2.7724	1.5150	2.8746	2.8746	2.9838	2.9160	2.9928
ygemv	N	256	2.0200	1.8146	2.9487	2.2331	3.0533	3.0533	3.0131	2.9337	3.0094
ygemv	N	512	2.0858	1.9682	2.8682	2.4810	3.0470	3.0470	3.0004	3.0396	3.0378
ygemv	N	1024	1.8588	1.8038	2.6162	2.3094	2.7265	2.7265	2.6931	2.7173	2.7151
ygemv	N	2048	1.8557	1.8139	2.5807	2.3459	2.6951	2.6951	2.7050	2.7074	2.6722
ygemv	N/x-1	128	2.0917	2.0435	2.8928	2.7041	3.0321	3.0321	2.7134	3.0356	3.0241
ygemv	N/x-1	256	2.0810	2.1302	2.9214	2.7373	3.0516	3.0516	2.8797	3.0819	3.0312
ygemv	N/x-1	512	2.0937	2.1032	2.9045	2.7621	3.0189	3.0189	2.9386	2.9975	3.0145
ygemv	N/x-1	1024	1.8564	1.8262	2.5981	2.6049	2.7200	2.7200	2.7363	2.6726	2.7271
ygemv	N/x-1	2048	1.8613	1.8545	2.5925	2.5997	2.6868	2.6868	2.6781	2.6914	2.7094
ygemv	N/x-1/y-1	128	2.2035	2.2309	2.6263	2.5749	2.6280	2.6280	2.6267	2.6269	2.6285
ygemv	N/x-1/y-1	256	2.2462	2.2476	2.6230	2.6567	2.6413	2.6413	2.6451	2.5877	2.6076
ygemv	N/x-1/y-1	512	2.1924	2.2269	2.6204	2.5698	2.6012	2.6012	2.5963	2.5271	2.6072
ygemv	N/x-1/y-1	1024	1.9527	1.9404	2.3560	2.3541	2.3548	2.3548	2.3449	2.3545	2.3529
ygemv	N/x-1/y-1	2048	1.9511	1.9400	2.3464	2.3329	2.3430	2.3430	2.3430	2.3309	2.3476
ygemv	N/x-1/y2	128	2.2355	2.2311	2.6245	2.6249	2.6197	2.6197	2.6266	2.5271	2.6131
ygemv	N/x-1/y2	256	2.1920	2.1996	2.6442	2.4498	2.6456	2.6456	2.4512	2.6428	2.5989
ygemv	N/x-1/y2	512	2.2118	2.1697	2.6133	2.6061	2.6137	2.6137	2.5834	2.5869	2.5712
ygemv	N/x-1/y2	1024	1.9472	1.9453	2.3369	2.3453	2.3439	2.3439	2.3585	2.3510	2.3555
ygemv	N/x-1/y2	2048	1.9531	1.9427	2.3474	2.3465	2.3268	2.3268	2.3339	2.3373	2.3428
ygemv	N/x2	128	2.0924	2.0942	2.9029	2.9071	3.0420	3.0420	3.0242	3.0329	3.0452
ygemv	N/x2	256	2.1204	2.0968	2.6825	2.9564	2.9528	2.9528	3.0663	3.0864	3.0797
ygemv	N/x2	512	2.0866	2.0981	2.9065	2.8889	3.0271	3.0271	3.0026	3.0252	3.0245
ygemv	N/x2	1024	1.8666	1.8298	2.6065	2.5975	2.7236	2.7236	2.7112	2.7230	2.7037
ygemv	N/x2	2048	1.8575	1.8558	2.5955	2.5826	2.7032	2.7032	2.7026	2.7030	2.6775
ygemv	N/x2/y-1	128	2.2357	2.2222	2.6251	2.6005	2.5981	2.5981	2.6268	2.6176	2.6209
ygemv	N/x2/y-1	256	2.2225	2.2411	2.6412	2.4420	2.6517	2.6517	2.4654	2.6458	2.6463
ygemv	N/x2/y-1	512	2.2003	2.2208	2.6118	2.6002	2.6191	2.6191	2.5722	2.5874	2.5973
ygemv	N/x2/y-1	1024	1.9419	1.9392	2.3566	2.3619	2.2601	2.2601	2.3535	2.3565	2.3378
ygemv	N/x2/y-1	2048	1.9490	1.9495	2.3330	2.3468	2.3334	2.3334	2.3419	2.3455	2.3372
ygemv	N/x2/y2	128	2.2242	2.2281	2.6232	2.6229	2.5151	2.5151	2.6200	2.6169	2.6138
ygemv	N/x2/y2	256	2.1443	2.2573	2.6510	2.6573	2.5197	2.5197	2.6466	2.5139	2.6495
ygemv	N/x2/y2	512	2.2115	2.1140	2.5196	2.5975	2.5524	2.5524	2.5678	2.6020	2.5681
ygemv	N/x2/y2	1024	1.9134	1.8868	2.3610	2.3522	2.3638	2.3638	2.3520	2.3569	2.3025
ygemv	N/x2/y2	2048	1.9507	1.9331	2.3387	2.3424	2.3437	2.3437	2.3303	2.3364	2.3265
ygemv	N/y-1	128	2.1901	2.0906	2.6331	2.6322	2.6218	2.6218	2.6199	2.5939	2.4574
ygemv	N/y-1	256	2.2568	2.1161	2.6580	2.6504	2.6370	2.6370	2.6480	2.6470	2.4697
ygemv	N/y-1	512	2.2083	2.2256	2.5950	2.5871	2.6112	2.6112	2.5902	2.5502	2.5826
ygemv	N/y-1	1024	1.9537	1.9451	2.3308	2.3498	2.3592	2.3592	2.3588	2.3561	2.3565
ygemv	N/y-1	2048	1.9448	1.9496	2.3513	2.3083	2.3279	2.3279	2.3389	2.3407	2.3466
ygemv	N/y2	128	2.2317	2.2376	2.6247	2.3654	2.6058	2.6058	2.6085	2.6268	2.6210
ygemv	N/y2	256	2.2589	2.2489	2.6276	2.6535	2.6501	2.6501	2.6435	2.6425	2.6429
ygemv	N/y2	512	2.1870	2.2231	2.6158	2.5958	2.6129	2.6129	2.5964	2.6030	2.5939
ygemv	N/y2	1024	1.9553	1.9554	2.3596	2.3580	2.3473	2.3473	2.3111	2.3565	2.3554
ygemv	N/y2	2048	1.9526	1.9536	2.3446	2.3478	2.3305	2.3305	2.3399	2.3369	2.3322
ygemv	T	128	3.1851	1.7621	3.1685	1.7177	3.1932	3.1932	3.1907	3.2037	3.1895
ygemv	T	256	3.2499	2.6067	3.2418	2.6516	3.2519	3.2519	3.2308	3.2152	3.1533
ygemv	T	512	3.1338	2.9323	3.1054	2.9448	3.1527	3.1527	3.1582	3.1542	3.1383
ygemv	T	1024	2.6207	2.5670	2.5850	2.5708	2.6383	2.6383	2.6137	2.6089	2.5890
ygemv	T	2048	2.6092	2.5733	2.5953	2.5742	2.6114	2.6114	2.5978	2.6203	2.6060
ygemv	T/x-1	128	3.2017	3.1953	3.3169	3.2740	2.9467	2.9467	3.1818	3.2115	3.2044
ygemv	T/x-1	256	3.2469	3.2529	3.3676	3.3699	3.2549	3.2549	3.2578	3.2497	3.2573
ygemv	T/x-1	512	3.1393	3.1426	3.2531	3.0223	3.1364	3.1364	2.9169	3.1226	3.1861
ygemv	T/x-1	1024	2.6161	2.6233	2.6972	2.6973	2.6313	2.6313	2.6064	2.6238	2.6109
ygemv	T/x-1	2048	2.5615	2.6117	2.5715	2.6661	2.5402	2.5402	2.6023	2.5829	2.6119
ygemv	T/x-1/y-1	128	3.1885	3.1835	3.3084	3.3221	3.2038	3.2038	3.2160	3.1888	3.2049
ygemv	T/x-1/y-1	256	3.1382	3.1697	3.3712	3.3723	3.2234	3.2234	3.2484	3.1190	3.2516
ygemv	T/x-1/y-1	512	3.1195	3.1795	3.2661	3.2677	3.1699	3.1699	3.1543	3.1362	3.1819
ygemv	T/x-1/y-1	1024	2.6114	2.6263	2.6700	2.7013	2.6260	2.6260	2.6224	2.5885	2.6079
ygemv	T/x-1/y-1	2048	2.5416	2.6000	2.5720	2.6667	2.5506	2.5506	2.5836	2.5819	2.6091
ygemv	T/x-1/y2	128	2.9607	3.1947	3.3186	3.3235	3.2148	3.2148	3.1928	3.2111	3.2043
ygemv	T/x-1/y2	256	3.2338	3.2501	3.3249	3.3764	3.1860	3.1860	3.2383	3.2452	3.2542
ygemv	T/x-1/y2	512	3.1372	3.1515	3.2706	3.1556	3.1334	3.1334	3.0423	3.1138	3.1192
ygemv	T/x-1/y2	1024	2.6254	2.6063	2.6865	2.6957	2.6266	2.6266	2.6333	2.5991	2.6277
ygemv	T/x-1/y2	2048	2.5814	2.6054	2.5894	2.6406	2.5366	2.5366	2.5953	2.5689	2.6163
ygemv	T/x2	128	3.0805	3.1819	3.2621	3.3005	3.2035	3.2035	3.1249	3.1350	3.1681
ygemv	T/x2	256	3.1620	3.1810	3.3771	3.3793	3.2119	3.2119	3.2599	3.0600	3.1916
ygemv	T/x2	512	3.1385	3.1285	3.2716	3.2475	3.1502	3.1502	3.1217	3.1120	3.1748
ygemv	T/x2	1024	2.6101	2.5938	2.6430	2.6760	2.6015	2.6015	2.6259	2.6193	2.6225
ygemv	T/x2	2048	2.5627	2.5521	2.6385	2.5893	2.5840	2.5840	2.5676	2.5632	2.5359
ygemv	T/x2/y-1	128	3.1771	3.1905	3.3077	3.3212	3.2152	3.2152	3.2023	3.1851	3.1910
ygemv	T/x2/y-1	256	3.2323	3.2493	3.3717	3.1712	3.2575	3.2575	3.2564	3.2579	3.2511
ygemv	T/x2/y-1	512	3.1248	3.1439	3.2460	3.2387	3.1348	3.1348	3.1303	3.1336	3.1590
ygemv	T/x2/y-1	1024	2.6112	2.6042	2.6548	2.6873	2.6003	2.6003	2.6237	2.6200	2.6232
ygemv	T/x2/y-1	2048	2.5482	2.5543	2.6240	2.6049	2.5746	2.5746	2.5652	2.5676	2.5544
ygemv	T/x2/y2	128	3.1866	3.1980	3.3055	3.3215	3.1871	3.1871	3.2013	3.1625	3.2023
ygemv	T/x2/y2	256	3.2507	3.2463	3.3653	3.3197	3.2542	3.2542	3.2092	3.2213	3.2465
ygemv	T/x2/y2	512	3.1326	3.1207	3.2098	3.2549	3.1456	3.1456	3.1101	3.1093	3.1740
ygemv	T/x2/y2	1024	2.6135	2.6206	2.6091	2.6810	2.5920	2.5920	2.6031	2.6064	2.6158
ygemv	T/x2/y2	2048	2.5500	2.5583	2.6358	2.6042	2.5848	2.5848	2.5496	2.5715	2.5511
ygemv	T/y-1	128	3.2467	3.0662	3.2231	3.2963	3.1356	3.1356	3.1724	3.1910	2.9959
ygemv	T/y-1	256	3.3373	3.1239	3.2857	3.3536	3.2309	3.2309	3.2065	3.2539	3.0410
ygemv	T/y-1	512	3.1435	3.2390	3.2001	3.2463	3.1544	3.1544	3.1271	3.0868	2.9176
ygemv	T/y-1	1024	2.6850	2.6930	2.7012	2.6653	2.6372	2.6372	2.5883	2.6208	2.6175
ygemv	T/y-1	2048	2.6724	2.6795	2.6700	2.6954	2.5992	2.5992	2.6094	2.6152	2.6125
ygemv	T/y2	128	3.1375	3.1662	3.2943	3.2848	3.2051	3.2051	3.2039	3.1834	3.0711
ygemv	T/y2	256	3.3343	3.3351	3.3317	3.3562	3.2419	3.2419	3.2446	3.2479	3.1888
ygemv	T/y2	512	3.1901	3.1969	3.2336	3.2229	3.0532	3.0532	3.1535	3.0443	3.1795
ygemv	T/y2	1024	2.6816	2.6811	2.6929	2.6941	2.6240	2.6240	2.6205	2.6232	2.6298
ygemv	T/y2	2048	2.6765	2.6825	2.6606	2.6787	2.6106	2.6106	2.6166	2.6067	2.6084
ygerc	-	128	2.0037	1.2783	2.0018	1.2992	2.0364	2.0364	2.1158	2.0398	2.1118
ygerc	-	256	2.0844	1.8163	2.0742	1.7948	2.1043	2.1043	2.0891	2.1289	2.0746
ygerc	-	512	1.8547	1.7750	1.8215	1.7759	1.8290	1.8290	1.8497	1.8427	1.8503
ygerc	-	1024	1.8424	1.8015	1.8317	1.8030	1.8456	1.8456	1.8464	1.8461	1.8459
ygerc	x-1	128	2.0920	1.3482	2.0842	2.1060	2.1127	2.1127	2.1056	2.1123	2.1103
ygerc	x-1	256	2.1277	1.8391	2.1331	2.0881	2.1295	2.1295	2.1027	2.0922	2.1291
ygerc	x-1	512	1.8280	1.7754	1.8113	1.8344	1.8489	1.8489	1.8446	1.8451	1.8442
ygerc	x-1	1024	1.8486	1.8009	1.8500	1.8289	1.8328	1.8328	1.8489	1.8181	1.8461
ygerc	x-1/y-1	128	2.0841	1.3459	2.1030	2.0216	2.1008	2.1008	2.0363	2.1076	2.0990
ygerc	x-1/y-1	256	2.1285	1.8145	2.1300	2.1262	2.1285	2.1285	2.0907	2.1290	2.0937
ygerc	x-1/y-1	512	1.8547	1.7461	1.8464	1.8334	1.8293	1.8293	1.8497	1.8489	1.8037
ygerc	x-1/y-1	1024	1.8403	1.8049	1.8464	1.8247	1.8507	1.8507	1.8391	1.8280	1.8459
ygerc	x-1/y2	128	2.0920	1.3315	2.0220	2.1094	2.0278	2.0278	2.1169	2.1108	2.0990
ygerc	x-1/y2	256	2.1043	1.8268	2.1310	2.1157	2.1325	2.1325	2.1330	2.1325	2.1199
ygerc	x-1/y2	512	1.8485	1.7577	1.8423	1.8512	1.8092	1.8092	1.8414	1.8176	1.8478
ygerc	x-1/y2	1024	1.8428	1.8164	1.8238	1.8381	1.8437	1.8437	1.8403	1.8483	1.8292
ygerc	x2	128	2.0846	1.2518	2.1152	2.1134	2.0522	2.0522	2.1085	2.1170	1.9739
ygerc	x2	256	2.1258	1.7361	2.0978	2.1116	2.1137	2.1137	2.1268	2.0293	1.9949
ygerc	x2	512	1.8038	1.7628	1.8459	1.8471	1.8447	1.8447	1.8455	1.8274	1.8493
ygerc	x2	1024	1.8452	1.8119	1.8461	1.8306	1.8471	1.8471	1.8253	1.8362	1.8386
ygerc	x2/y-1	128	2.0889	1.3082	2.0908	1.9859	2.1165	2.1165	2.0175	2.1175	2.0861
ygerc	x2/y-1	256	2.0882	1.8128	2.1321	2.0931	2.1204	2.1204	2.1116	2.1186	2.0519
ygerc	x2/y-1	512	1.8409	1.7580	1.8518	1.8454	1.8439	1.8439	1.8493	1.8443	1.8355
ygerc	x2/y-1	1024	1.8443	1.7838	1.8367	1.8490	1.8444	1.8444	1.8379	1.8419	1.8358
ygerc	x2/y2	128	1.9527	1.3401	2.1098	2.0681	2.1038	2.1038	2.0596	1.9785	2.1149
ygerc	x2/y2	256	2.0604	1.8121	2.1276	2.1096	2.1210	2.1210	2.1336	2.0982	2.1271
ygerc	x2/y2	512	1.8380	1.7728	1.8041	1.8141	1.8271	1.8271	1.8525	1.8431	1.8482
ygerc	x2/y2	1024	1.8442	1.8083	1.8484	1.8401	1.8321	1.8321	1.8472	1.8481	1.8476
ygerc	y-1	128	2.0908	1.3293	1.9751	2.1078	1.9786	1.9786	2.0894	2.1122	2.1120
ygerc	y-1	256	2.1102	1.8366	2.0232	2.1238	2.1124	2.1124	2.1153	2.1286	2.1285
ygerc	y-1	512	1.8481	1.7692	1.8415	1.8491	1.8464	1.8464	1.8534	1.8512	1.8409
ygerc	y-1	1024	1.8488	1.8035	1.8477	1.8506	1.8378	1.8378	1.8486	1.8468	1.8430
ygerc	y2	128	2.0863	1.3161	2.1037	2.1070	2.1095	2.1095	2.1099	2.0666	2.0319
ygerc	y2	256	2.1271	1.8221	2.1301	2.1086	2.1164	2.1164	1.9948	2.1298	2.0754
ygerc	y2	512	1.8481	1.7511	1.8474	1.7514	1.8508	1.8508	1.8431	1.8449	1.8147
ygerc	y2	1024	1.8430	1.8102	1.8241	1.8500	1.8342	1.8342	1.8407	1.8397	1.8448
ygeru	-	128	2.0343	1.2952	2.0361	1.2816	2.1123	2.1123	2.1031	2.0664	2.0670
ygeru	-	256	2.1026	1.8307	2.1046	1.7915	2.1276	2.1276	2.0801	2.0848	2.1171
ygeru	-	512	1.7851	1.7691	1.8532	1.7720	1.8495	1.8495	1.8516	1.8441	1.8157
ygeru	-	1024	1.8467	1.8163	1.8403	1.8082	1.8319	1.8319	1.8445	1.8464	1.8371
ygeru	x-1	128	2.0847	1.3079	2.1111	2.1047	2.1110	2.1110	2.1025	2.1075	2.1169
ygeru	x-1	256	2.0896	1.8352	2.0996	2.1166	2.1311	2.1311	2.1207	2.0898	2.1252
ygeru	x-1	512	1.8451	1.7695	1.8439	1.8386	1.7901	1.7901	1.8517	1.8291	1.8477
ygeru	x-1	1024	1.8373	1.8147	1.7863	1.8398	1.8485	1.8485	1.8461	1.8429	1.8353
ygeru	x-1/y-1	128	2.0876	1.3299	2.0807	2.1103	2.1027	2.1027	2.1148	2.1058	2.1005
ygeru	x-1/y-1	256	2.1284	1.8369	2.1189	2.1249	2.1216	2.1216	2.1334	2.1308	2.1250
ygeru	x-1/y-1	512	1.8426	1.7700	1.8462	1.8478	1.8435	1.8435	1.8449	1.7721	1.8405
ygeru	x-1/y-1	1024	1.8441	1.8095	1.8492	1.8474	1.8194	1.8194	1.8479	1.8449	1.8456
ygeru	x-1/y2	128	2.0886	1.3457	2.1080	2.0685	2.0918	2.0918	2.0377	2.1166	2.1079
ygeru	x-1/y2	256	2.1095	1.8386	2.1301	2.0858	2.1054	2.1054	2.1298	2.1335	2.1123
ygeru	x-1/y2	512	1.8497	1.7359	1.8479	1.8471	1.8481	1.8481	1.8502	1.8429	1.7801
ygeru	x-1/y2	1024	1.8457	1.8003	1.8370	1.8403	1.8400	1.8400	1.8264	1.8398	1.8458
ygeru	x2	128	2.0004	1.3484	2.1134	2.1127	2.1126	2.1126	2.1065	2.0255	2.1026
ygeru	x2	256	2.1206	1.8183	2.1118	2.1249	2.1329	2.1329	2.1259	2.0962	2.1123
ygeru	x2	512	1.8471	1.7644	1.8458	1.8514	1.8443	1.8443	1.8474	1.8435	1.8498
ygeru	x2	1024	1.8461	1.8070	1.8274	1.8389	1.8446	1.8446	1.8367	1.8439	1.8496
ygeru	x2/y-1	128	2.0939	1.3171	2.1110	2.1137	2.0921	2.0921	2.1083	2.1116	2.0994
ygeru	x2/y-1	256	2.1113	1.8298	2.1314	2.1269	2.1309	2.1309	2.1192	2.1267	2.1300
ygeru	x2/y-1	512	1.8386	1.7567	1.8512	1.8522	1.8440	1.8440	1.8154	1.7881	1.8458
ygeru	x2/y-1	1024	1.8300	1.8034	1.8332	1.8486	1.8452	1.8452	1.8422	1.8272	1.8478
ygeru	x2/y2	128	2.0881	1.3429	2.1150	2.1084	2.1130	2.1130	2.1176	2.1073	2.1125
ygeru	x2/y2	256	2.1019	1.8239	2.1309	2.1290	2.1195	2.1195	2.1264	2.0958	2.1060
ygeru	x2/y2	512	1.8458	1.7680	1.8406	1.8376	1.8156	1.8156	1.8368	1.8500	1.8310
ygeru	x2/y2	1024	1.8384	1.7965	1.8477	1.8442	1.8398	1.8398	1.8430	1.8430	1.8457
ygeru	y-1	128	2.0736	1.2752	2.0270	2.0986	2.1173	2.1173	2.1045	2.1125	2.0211
ygeru	y-1	256	2.1243	1.8366	2.1276	2.1165	2.1106	2.1106	2.1325	2.1120	2.1280
ygeru	y-1	512	1.8545	1.7760	1.8286	1.8475	1.8407	1.8407	1.8451	1.8486	1.8530
ygeru	y-1	1024	1.8405	1.8171	1.8454	1.8208	1.8388	1.8388	1.8508	1.8259	1.8289
ygeru	y2	128	2.0892	1.3353	2.0988	2.1040	2.1148	2.1148	2.1123	2.1111	2.1071
ygeru	y2	256	2.1039	1.8284	2.1250	2.1323	2.1292	2.1292	2.1335	2.0929	2.1331
ygeru	y2	512	1.8184	1.7623	1.8498	1.8187	1.8493	1.8493	1.8441	1.8425	1.8512
